snackBehav, grp, oftenSnack, checkCal, abovePrice, BIQseek, all_risky, button1, button2, buttons_all, SIC, PDQ1,1,1,1,1,1,1,9,3,15,1,3.0
0,0,1,1,1,1,1,9,0,18,2,3.0
1,1,1,0,1,1,1,9,9,18,3,2.3333333333333335
0,0,0,1,0,0,1,9,0,15,0,2.333333333333333
0,0,0,0,0,1,1,6,6,18,0,0.8333333333333333
0,0,0,0,0,1,1,9,2,7,0,0.0
0,1,1,0,1,1,0,9,0,12,3,2.5
1,1,0,0,0,1,1,9,7,9,2,3.0
1,0,0,0,0,0,1,0,0,0,2,0.0
1,1,0,0,0,1,0,9,0,3,3,3.0
1,1,0,0,0,1,1,9,6,18,0,2.0
0,0,0,1,0,0,1,9,6,18,-2,0.3333333333333333
